Arathil,11,150634218,Warlock,Warlock-Affliction,87288,Melee,1,1,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,87312,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,87526,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pepko,98,178016999,Paladin,Paladin-Retribution,87526,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,88158,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,88771,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,88771,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,88882,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,89083,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,90590,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,92564,,,,33,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,239805,Overwhelming Rage,374037,16,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,247675,,,,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,258318,Lost In Space,404008,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,273740,Hurtling Barrage,411997,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,274218,Embrace of Nothingness,405340,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,291928,Oblivion,401952,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,292805,Scouring Eternity,403625,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,293443,Void Bomb,404062,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,294553,Void Surge,404154,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,294553,Void Surge,404154,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,294635,Void Surge,404154,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,294698,Void Surge,404154,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,294737,Void Surge,404154,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,294922,Oblivion,401952,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,295192,Destabilize,413070,1,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,295571,Void Surge,404154,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pepko,98,178016999,Paladin,Paladin-Retribution,295571,Void Surge,404154,32,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,296253,Melee,1,1,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,298400,Melee,1,1,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,303499,Melee,1,1,34,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,78302,Seared,402053,4,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,237685,Abyssal Breath,404499,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,257410,Lost In Space,404008,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,257410,Lost In Space,404008,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,272930,Embrace of Nothingness,405340,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,292902,Blasting Scream,404754,64,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,303728,Lost In Space,404008,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,311208,Embrace of Nothingness,405340,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pepko,98,178016999,Paladin,Paladin-Retribution,311231,Embrace of Nothingness,405340,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,312086,Infinite Duress,404288,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,312132,Cosmic Ascension,403771,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,312628,Oblivion,401952,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,314820,Overwhelming Rage,374037,16,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,315541,,,,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,315579,,,,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,315582,,,,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,315614,Oblivion,401952,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,315648,,,,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,315779,Astral Formation,403510,1,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,316885,Melee,1,1,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,317192,Embrace of Nothingness,403524,32,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,318413,Melee,1,1,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,319896,Melee,1,1,35,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,20635,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,73550,Echoing Howl,410247,32,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,78018,Scorching Bomb,401621,4,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,83887,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,84164,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,85153,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,85153,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,85258,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,85376,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,85376,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,85801,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,86018,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,87357,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pepko,98,178016999,Paladin,Paladin-Retribution,87478,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,88712,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,89309,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,89407,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,89437,Melee,1,1,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,93782,Disintegrated,401801,64,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,93814,,,,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,93998,Dazzled,403202,64,36,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,226490,Melee,1,1,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,230414,Dread,404300,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,230414,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,230461,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,230519,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,230582,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,230582,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,230582,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,230582,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,230668,Destabilize,413070,1,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,231366,Empty Strike,404769,1,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Assassination,234316,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,234660,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,234660,Oblivion,401952,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,234930,Cosmic Volley,411302,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Oprychbartek,19,180532497,Rogue,Rogue-Assassination,235724,Oblivion,401952,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,237730,Oblivion,401952,32,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,238334,,,,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,242838,,,,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,243443,,,,4,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,225060,Cosmic Volley,411302,32,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Oprychbartek,19,180532497,Rogue,Rogue-Assassination,225372,Destabilize,413070,1,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,226389,Oblivion,401952,32,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,226389,Destabilize,413070,1,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,227356,Oblivion,401952,32,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,227413,Destabilize,413070,1,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,227413,Destabilize,413070,1,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,227413,Destabilize,413070,1,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,228373,Destabilize,413070,1,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,228554,,,,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,228554,,,,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,228581,,,,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,228827,,,,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,229912,Cosmic Volley,411302,32,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,230503,,,,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,231311,Cosmic Volley,411302,32,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,233772,Void Claws,411240,32,5,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,201660,Void Blast,411238,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,201660,Void Blast,411238,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,204993,Oblivion,401952,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,205350,Void Bomb,404062,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,209350,Void Bomb,404062,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,209659,Melee,1,1,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,211550,Void Surge,404154,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,212527,Void Surge,404154,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,213637,Void Surge,404154,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,213790,Destabilize,413070,1,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,214003,Oblivion,401952,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,214003,Oblivion,401952,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,214003,Oblivion,401952,32,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,214050,Cauterize,87023,4,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,215194,,,,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,215788,Destabilize,413070,1,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,216803,,,,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,217789,,,,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,219571,Destabilize,413070,1,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Oprychbartek,19,180532497,Rogue,Rogue-Assassination,220087,,,,7,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Oprychbartek,19,180532497,Rogue,Rogue-Assassination,94260,Glittering Surge,401819,64,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Oprychbartek,19,180532497,Rogue,Rogue-Assassination,100119,Glittering Surge,401819,64,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Qquo,18,165177271,Priest,Priest-Shadow,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,129592,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,129680,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,129683,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Arathil,11,150634218,Warlock,Warlock-Affliction,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Owsianko,24,180528313,DeathKnight,DeathKnight-Blood,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Peanutmage,6,180616658,Mage,Mage-Fire,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,129703,End Existence,410611,32,8,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,6489,Scorching Bomb,401621,4,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Lefox,17,175528845,Shaman,Shaman-Restoration,50692,Echoing Howl,410247,32,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Catherinee,35,180636202,Monk,Monk-Windwalker,50692,Mass Disintegrate,402600,64,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Grubi,7,180755381,Rogue,Rogue-Subtlety,50692,Echoing Howl,410247,32,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Bärman,5,181432362,Warrior,Warrior-Fury,50692,Mass Disintegrate,402600,64,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Nugera,16,181593749,Evoker,Evoker-Augmentation,52341,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Killeen,22,181540927,Evoker,Evoker-Devastation,52365,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Cebulaczyna,10,121577266,Hunter,Hunter-Marksmanship,52668,Scorching Detonation,401525,4,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Pazuzell,1,140773839,DemonHunter,DemonHunter-Vengeance,56633,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Meeow,9,143983765,Druid,Druid-Feral,56661,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Prohus,3,181500240,Evoker,Evoker-Augmentation,56754,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Kryxoria,4,182687721,Priest,Priest-Holy,56863,Mass Disintegrate,402600,64,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Gunqer,8,118902570,Druid,Druid-Restoration,58473,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Shlauffu,23,182304349,Priest,Priest-Shadow,58739,Disintegrated,401801,64,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Wajpcieto,2,162459010,Shaman,Shaman-Enhancement,58997,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
Màmbà,20,183169964,Paladin,Paladin-Holy,58997,,,,9,Ft431y92JxGWXL87,2685,Scalecommander Sarkareth,5,0,False,14/09/23
