name,id,guid,type,icon,itemLevel,total,abilitiesName,abilitiesTotal,abilitiesType,encounterId,encounterName,encounterDifficulty,encounterKill,encounterDate
Màmbà,76,183169964,Paladin,Paladin-Holy,446,8,Divine Protection,3,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,8,Divine Shield,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,8,Blessing of Protection,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,8,Lay on Hands,1,2,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Dark Pact,4,1,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Unending Resolve,2,32,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Touch of Karma,2,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Diffuse Magic,2,8,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Dampen Harm,2,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,14,Earth Shield,10,8,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,14,Astral Shift,3,1,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,14,Healthstone,1,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,9,Spell Reflection,4,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,9,Enraged Regeneration,2,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,9,Impending Victory,1,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,9,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,9,Healthstone,1,1,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,8,Obsidian Scales,3,12,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,8,Renewing Blaze,3,4,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,7,Fade,4,32,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,7,Desperate Prayer,3,2,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,12,Feint,6,1,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,12,Crimson Vial,5,8,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Assassination,445,12,Cloak of Shadows,1,1,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Mirror Image,3,64,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Blazing Barrier,3,4,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Greater Invisibility,2,64,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,11,Alter Time,1,64,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Renewal,3,8,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Barkskin,3,8,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Survival Instincts,1,1,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Healthstone,1,1,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Renewing Blaze,3,4,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Obsidian Scales,3,12,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Healthstone,1,1,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,6,Shield of Vengeance,3,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,6,Divine Protection,2,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,6,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,12,Fade,8,32,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,12,Desperate Prayer,2,2,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,12,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,12,Healthstone,1,1,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,6,Fade,2,32,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,6,Desperate Prayer,2,2,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,6,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,6,Dispersion,1,32,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,5,Barkskin,3,8,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,5,Renewal,1,8,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,5,Healthstone,1,1,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Anti-Magic Shell,4,32,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Lichborne,2,32,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Icebound Fortitude,2,1,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,6,Obsidian Scales,3,12,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,6,Renewing Blaze,2,4,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,6,Healthstone,1,1,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,4,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,4,Exhilaration,1,1,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,4,Survival of the Fittest,1,1,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,4,Healthstone,1,1,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,5,Divine Protection,2,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,5,Divine Shield,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,5,Blessing of Protection,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,5,Lay on Hands,1,2,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Unending Resolve,2,32,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Dark Pact,2,1,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Drain Life,1,32,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,7,Healthstone,1,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Touch of Karma,2,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Dampen Harm,2,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Diffuse Magic,1,8,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,6,Healthstone,1,1,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,10,Earth Shield,7,8,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,10,Astral Shift,2,1,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,10,Healthstone,1,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,6,Spell Reflection,3,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,6,Enraged Regeneration,1,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,6,Impending Victory,1,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,6,Healthstone,1,1,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Obsidian Scales,3,12,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Renewing Blaze,2,4,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,7,Healthstone,1,1,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,2,Fade,1,32,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,2,Desperate Prayer,1,2,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,8,Crimson Vial,4,8,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,8,Feint,2,1,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,8,Cloak of Shadows,1,1,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,7,Mirror Image,2,64,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,7,Greater Invisibility,2,64,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,7,Blazing Barrier,2,4,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,7,Alter Time,1,64,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Renewal,3,8,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Barkskin,3,8,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Renewing Blaze,3,4,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Obsidian Scales,3,12,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,7,Healthstone,1,1,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,9,Shield of Vengeance,4,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,9,Divine Protection,3,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,9,Divine Shield,1,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,9,Healthstone,1,1,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,18,Fade,11,32,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,18,Desperate Prayer,4,2,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,18,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,18,Dispersion,1,32,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,18,Healthstone,1,1,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Fade,3,32,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Desperate Prayer,3,2,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Refreshing Healing Potion,2,16,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Dispersion,2,32,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,11,Healthstone,1,1,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,11,Anti-Magic Shell,4,32,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,11,Lichborne,3,32,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,11,Icebound Fortitude,2,1,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,11,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,11,Healthstone,1,1,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,8,Barkskin,4,8,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,8,Renewal,3,8,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,13,Obsidian Scales,6,12,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,13,Renewing Blaze,4,4,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,13,Refreshing Healing Potion,2,16,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,13,Healthstone,1,1,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Divine Protection,5,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Divine Shield,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Blessing of Protection,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Lay on Hands,1,2,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,7,Exhilaration,3,1,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,7,Survival of the Fittest,2,1,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,7,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Cebulaczyna,156,121577266,Hunter,Hunter-Marksmanship,445,7,Healthstone,1,1,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Demonology,446,8,Dark Pact,4,1,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Demonology,446,8,Unending Resolve,2,32,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Demonology,446,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Demonology,446,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Dampen Harm,3,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Touch of Karma,2,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Diffuse Magic,1,8,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,15,Earth Shield,11,8,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,15,Astral Shift,3,1,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,15,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,16,Impending Victory,6,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,16,Spell Reflection,6,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,16,Enraged Regeneration,2,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,16,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,16,Healthstone,1,1,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Obsidian Scales,4,12,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Renewing Blaze,3,4,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,9,Healthstone,1,1,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,8,Fade,5,32,2685,2685,5,False,28/09/23
Kryxoria,79,182687721,Priest,Priest-Holy,445,8,Desperate Prayer,3,2,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,13,Crimson Vial,7,8,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,13,Feint,3,1,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,13,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,13,Cloak of Shadows,1,1,2685,2685,5,False,28/09/23
Grubi,75,180755381,Rogue,Rogue-Subtlety,445,13,Healthstone,1,1,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,12,Blazing Barrier,5,4,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,12,Greater Invisibility,3,64,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,12,Mirror Image,2,64,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,12,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,12,Alter Time,1,64,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Renewal,3,8,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Barkskin,3,8,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Survival Instincts,1,1,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Meeow,72,143983765,Druid,Druid-Feral,447,9,Healthstone,1,1,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,2,Fade,1,32,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,2,Desperate Prayer,1,2,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,2,Obsidian Scales,1,12,2685,2685,5,False,28/09/23
Prohus,78,181500240,Evoker,Evoker-Augmentation,445,2,Renewing Blaze,1,4,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,3,Greater Invisibility,1,64,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,3,Blazing Barrier,1,4,2685,2685,5,False,28/09/23
Peanutmage,114,180616658,Mage,Mage-Fire,445,3,Ice Block,1,16,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,5,Obsidian Scales,2,12,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,5,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,5,Renewing Blaze,1,4,2685,2685,5,False,28/09/23
Nugera,74,181593749,Evoker,Evoker-Augmentation,445,5,Healthstone,1,1,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,11,Shield of Vengeance,5,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,11,Divine Protection,2,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,11,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,11,Divine Shield,1,2,2685,2685,5,False,28/09/23
Pepko,91,178016999,Paladin,Paladin-Retribution,444,11,Lay on Hands,1,2,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,13,Fade,9,32,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,13,Desperate Prayer,2,2,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,13,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Shlauffu,88,182304349,Priest,Priest-Shadow,446,13,Healthstone,1,1,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,5,Fade,2,32,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,5,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,5,Healthstone,1,1,2685,2685,5,False,28/09/23
Qquo,70,165177271,Priest,Priest-Shadow,445,5,Desperate Prayer,1,2,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,4,Barkskin,3,8,2685,2685,5,False,28/09/23
Gunqer,86,118902570,Druid,Druid-Restoration,446,4,Healthstone,1,1,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Anti-Magic Shell,5,32,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Lichborne,1,32,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Icebound Fortitude,1,1,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Owsianko,107,180528313,DeathKnight,DeathKnight-Unholy,445,9,Healthstone,1,1,2685,2685,5,False,28/09/23
Oprychbartek,98,180532497,Rogue,Rogue-Assassination,445,10,Crimson Vial,5,8,2685,2685,5,False,28/09/23
Oprychbartek,98,180532497,Rogue,Rogue-Assassination,445,10,Feint,3,1,2685,2685,5,False,28/09/23
Oprychbartek,98,180532497,Rogue,Rogue-Assassination,445,10,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Oprychbartek,98,180532497,Rogue,Rogue-Assassination,445,10,Cloak of Shadows,1,1,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,9,Obsidian Scales,4,12,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,9,Renewing Blaze,3,4,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,9,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Killeen,69,181540927,Evoker,Evoker-Devastation,445,9,Healthstone,1,1,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Divine Protection,4,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Refreshing Healing Potion,2,16,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Divine Shield,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Blessing of Protection,1,2,2685,2685,5,False,28/09/23
Màmbà,76,183169964,Paladin,Paladin-Holy,446,10,Lay on Hands,1,2,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Dark Pact,4,1,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Unending Resolve,2,32,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Refreshing Healing Potion,1,16,2685,2685,5,False,28/09/23
Arathil,81,150634218,Warlock,Warlock-Affliction,446,8,Healthstone,1,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,4,Dampen Harm,2,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,4,Touch of Karma,1,1,2685,2685,5,False,28/09/23
Catherinee,103,180636202,Monk,Monk-Windwalker,444,4,Diffuse Magic,1,8,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,12,Earth Shield,8,8,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,12,Astral Shift,3,1,2685,2685,5,False,28/09/23
Lefox,87,175528845,Shaman,Shaman-Restoration,444,12,Healthstone,1,1,2685,2685,5,False,28/09/23
Bärman,77,181432362,Warrior,Warrior-Fury,444,13,Impending Victory,5,1,2685,2685,5,False,28/09/23
