timestamp,type,targetName,targetId,targetGuid,targetIcon,abilityGameId,buffs,hitType,amount,mitigated,unmitigatedAmount,absorbed,targetMarker,pullId,pullCode,encounterId,encounterName,encounterDifficulty,wipeCutoff,encounterKill,encounterDate
17452748,applydebuffstack,Kryxoria,259,182687721,Priest-Holy,402051,,,,,,,,39,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
17633733,applydebuffstack,Klejnotnilu,270,182929355,DeathKnight-Blood,402051,,,,,,,,40,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
17633733,applydebuffstack,Prohus,264,181500240,Evoker-Augmentation,402051,,,,,,,,40,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
17633733,applydebuffstack,Kryxoria,259,182687721,Priest-Holy,402051,,,,,,,,40,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
17646238,applydebuffstack,Qquo,268,165177271,Priest-Shadow,402051,,,,,,,,40,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
17646238,applydebuffstack,Peanutmage,274,180616658,Mage-Fire,402051,,,,,,,,40,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
18095831,applydebuffstack,Pazuzell,5,140773839,DemonHunter-Vengeance,402051,,,,,,,7,41,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
18126295,applydebuffstack,Nugera,272,181593749,Evoker-Augmentation,402051,,,,,,,,41,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
18304577,applydebuffstack,Nugera,272,181593749,Evoker-Augmentation,402051,,,,,,,,42,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
8901280,applydebuffstack,Killeen,234,181540927,Evoker-Devastation,402051,,,,,,,,9,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
8901280,applydebuffstack,Owsianko,262,180528313,DeathKnight-Unholy,402051,,,,,,,,9,NactfMhvJ3BnPDkH,2685,Scalecommander Sarkareth,5,0,False,20/09/23
3223293,applydebuffstack,Owsianko,19,180528313,DeathKnight-Unholy,402051,,,,,,,,10,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
305985,applydebuffstack,Klejnotnilu,3,182929355,DeathKnight-Blood,402051,,,,,,,,2,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
318554,applydebuffstack,Meeow,10,143983765,Druid-Feral,402051,,,,,,,,2,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
890690,applydebuffstack,Pazuzell,17,140773839,DemonHunter-Vengeance,402051,,,,,,,7,3,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
1510048,applydebuffstack,Prohus,6,181500240,Evoker-Augmentation,402051,,,,,,,,4,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
1510048,applydebuffstack,Kryxoria,21,182687721,Priest-Holy,402051,,,,,,,,4,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
1522603,applydebuffstack,Shlauffu,12,182304349,Priest-Shadow,402051,,,,,,,,4,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2262423,applydebuffstack,Klejnotnilu,3,182929355,DeathKnight-Blood,402051,,,,,,,,6,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2274927,applydebuffstack,Shlauffu,12,182304349,Priest-Shadow,402051,,,,,,,,6,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2274927,applydebuffstack,Qquo,5,165177271,Priest-Shadow,402051,,,,,,,,6,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2274927,applydebuffstack,Prohus,6,181500240,Evoker-Augmentation,402051,,,,,,,,6,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2293904,applydebuffstack,Owsianko,19,180528313,DeathKnight-Unholy,402051,,,,,,,,6,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2423251,applydebuffstack,Qquo,5,165177271,Priest-Shadow,402051,,,,,,,,7,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2766876,applydebuffstack,Owsianko,19,180528313,DeathKnight-Unholy,402051,,,,,,,,8,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2766876,applydebuffstack,Qquo,5,165177271,Priest-Shadow,402051,,,,,,,,8,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
2766876,applydebuffstack,Meeow,10,143983765,Druid-Feral,402051,,,,,,,,8,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
3074650,applydebuffstack,Lefox,13,175528845,Shaman-Restoration,402051,,,,,,,,9,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
3086141,applydebuffstack,Màmbà,11,183169964,Paladin-Holy,402051,,,,,,,,9,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
3087117,applydebuffstack,Qquo,5,165177271,Priest-Shadow,402051,,,,,,,,9,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
3087117,applydebuffstack,Màmbà,11,183169964,Paladin-Holy,402051,,,,,,,,9,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
3087117,applydebuffstack,Grubi,20,180755381,Rogue-Subtlety,402051,,,,,,,,9,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
3087117,applydebuffstack,Gunqer,14,118902570,Druid-Restoration,402051,,,,,,,,9,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
3088112,applydebuffstack,Owsianko,19,180528313,DeathKnight-Unholy,402051,,,,,,,,9,bCLzPgr8BfjHWZK4,2685,Scalecommander Sarkareth,5,0,False,01/10/23
10379347,applydebuffstack,Pazuzell,153,140773839,DemonHunter-Vengeance,402051,,,,,,,,10,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
10379347,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,10,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
10391811,applydebuffstack,Shlauffu,200,182304349,Priest-Shadow,402051,,,,,,,,10,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
10789284,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,11,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
10801787,applydebuffstack,Cebulaczyna,163,121577266,Hunter-Marksmanship,402051,,,,,,,6,11,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
11072994,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,12,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
11085497,applydebuffstack,Nugera,203,181593749,Evoker-Augmentation,402051,,,,,,,,12,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
11085497,applydebuffstack,Owsianko,161,180528313,DeathKnight-Unholy,402051,,,,,,,,12,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
11758628,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,14,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12294121,applydebuffstack,Wajpcieto,169,162459010,Shaman-Enhancement,402051,,,,,,,,15,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12294121,applydebuffstack,Pepko,197,178016999,Paladin-Retribution,402051,,,,,,,,15,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12294121,applydebuffstack,Shlauffu,200,182304349,Priest-Shadow,402051,,,,,,,,15,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12294121,applydebuffstack,Nugera,203,181593749,Evoker-Augmentation,402051,,,,,,,,15,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12294121,applydebuffstack,Arathil,154,150634218,Warlock-Affliction,402051,,,,,,,,15,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12552301,applydebuffstack,Lefox,198,175528845,Shaman-Restoration,402051,,,,,,,,16,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12552301,applydebuffstack,Kryxoria,168,182687721,Priest-Holy,402051,,,,,,,,16,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12552301,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,16,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12564787,applydebuffstack,Killeen,167,181540927,Evoker-Devastation,402051,,,,,,,,16,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12564787,applydebuffstack,Pepko,197,178016999,Paladin-Retribution,402051,,,,,,,,16,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12707715,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,17,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12720230,applydebuffstack,Qquo,165,165177271,Priest-Shadow,402051,,,,,,,,17,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
12720230,applydebuffstack,Pepko,197,178016999,Paladin-Retribution,402051,,,,,,,,17,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
14196272,applydebuffstack,Killeen,167,181540927,Evoker-Devastation,402051,,,,,,,,18,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
14196272,applydebuffstack,Qquo,165,165177271,Priest-Shadow,402051,,,,,,,,18,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
14997585,applydebuffstack,Shlauffu,200,182304349,Priest-Shadow,402051,,,,,,,,19,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
14997585,applydebuffstack,Grubi,164,180755381,Rogue-Subtlety,402051,,,,,,,,19,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
15248489,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,20,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
15864019,applydebuffstack,Prohus,160,181500240,Evoker-Augmentation,402051,,,,,,,,21,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
15864019,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,21,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
15864019,applydebuffstack,Kryxoria,168,182687721,Priest-Holy,402051,,,,,,,,21,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
16245534,applydebuffstack,Qquo,165,165177271,Priest-Shadow,402051,,,,,,,,22,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
16245534,applydebuffstack,Pepko,197,178016999,Paladin-Retribution,402051,,,,,,,,22,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
16245534,applydebuffstack,Grubi,164,180755381,Rogue-Subtlety,402051,,,,,,,,22,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
16728224,applydebuffstack,Shlauffu,200,182304349,Priest-Shadow,402051,,,,,,,,23,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
16728224,applydebuffstack,Qquo,165,165177271,Priest-Shadow,402051,,,,,,,,23,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
16728224,applydebuffstack,Catherinee,170,180636202,Monk-Windwalker,402051,,,,,,,,23,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
17232190,applydebuffstack,Lefox,198,175528845,Shaman-Restoration,402051,,,,,,,,24,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
17244669,applydebuffstack,Grubi,164,180755381,Rogue-Subtlety,402051,,,,,,,,24,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
18356222,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,26,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
18368722,applydebuffstack,Grubi,164,180755381,Rogue-Subtlety,402051,,,,,,,,26,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
18368722,applydebuffstack,Cebulaczyna,163,121577266,Hunter-Marksmanship,402051,,,,,,,6,26,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
18368722,applydebuffstack,Qquo,165,165177271,Priest-Shadow,402051,,,,,,,,26,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
18839038,applydebuffstack,Klejnotnilu,159,182929355,DeathKnight-Blood,402051,,,,,,,,27,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
18851566,applydebuffstack,Bärman,157,181432362,Warrior-Fury,402051,,,,,,,,27,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
19407552,applydebuffstack,Prohus,160,181500240,Evoker-Augmentation,402051,,,,,,,,28,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
19407552,applydebuffstack,Kryxoria,168,182687721,Priest-Holy,402051,,,,,,,,28,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
19407552,applydebuffstack,Màmbà,192,183169964,Paladin-Holy,402051,,,,,,,,28,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
19420075,applydebuffstack,Shlauffu,200,182304349,Priest-Shadow,402051,,,,,,,,28,fVzjtxmbL8DYvhdW,2685,Scalecommander Sarkareth,5,0,False,27/09/23
10350803,applydebuffstack,Prohus,2,181500240,Evoker-Preservation,402051,,,,,,,,21,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10350803,applydebuffstack,Wajpcieto,19,162459010,Shaman-Enhancement,402051,,,,,,,,21,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10533472,applydebuffstack,Pazuzell,1,140773839,DemonHunter-Vengeance,402051,,,,,,,,22,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10533472,applydebuffstack,Pepko,71,178016999,Paladin-Retribution,402051,,,,,,,,22,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10533472,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,22,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10534477,applydebuffstack,Lorellion,21,182995854,Paladin-Holy,402051,,,,,,,,22,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10795277,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,23,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10942250,applydebuffstack,Prohus,2,181500240,Evoker-Preservation,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10942250,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10954761,applydebuffstack,Catherinee,53,180636202,Monk-Windwalker,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10954761,applydebuffstack,Pepko,71,178016999,Paladin-Retribution,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10954761,applydebuffstack,Oprychbartek,52,180532497,Rogue-Assassination,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10954761,applydebuffstack,Grubi,8,180755381,Rogue-Subtlety,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10955746,applydebuffstack,Nugera,17,181593749,Evoker-Augmentation,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10972764,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10972764,applydebuffstack,Arathil,5,150634218,Warlock-Affliction,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10972764,applydebuffstack,Peanutmage,69,180616658,Mage-Fire,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10973761,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
10973761,applydebuffstack,Peanutmage,69,180616658,Mage-Fire,402051,,,,,,,,24,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11151569,applydebuffstack,Pazuzell,1,140773839,DemonHunter-Vengeance,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11152542,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11164089,applydebuffstack,Grubi,8,180755381,Rogue-Subtlety,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11164089,applydebuffstack,Meeow,23,143983765,Druid-Feral,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11164089,applydebuffstack,Pepko,71,178016999,Paladin-Retribution,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11165089,applydebuffstack,Killeen,15,181540927,Evoker-Devastation,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11165089,applydebuffstack,Arathil,5,150634218,Warlock-Affliction,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11182043,applydebuffstack,Pazuzell,1,140773839,DemonHunter-Vengeance,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11183047,applydebuffstack,Pazuzell,1,140773839,DemonHunter-Vengeance,402051,,,,,,,,26,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11302683,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11302683,applydebuffstack,Lorellion,21,182995854,Paladin-Holy,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11315152,applydebuffstack,Arathil,5,150634218,Warlock-Affliction,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11315152,applydebuffstack,Catherinee,53,180636202,Monk-Windwalker,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11315152,applydebuffstack,Grubi,8,180755381,Rogue-Assassination,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11315152,applydebuffstack,Pepko,71,178016999,Paladin-Retribution,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11315152,applydebuffstack,Meeow,23,143983765,Druid-Feral,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11315152,applydebuffstack,Killeen,15,181540927,Evoker-Devastation,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11316134,applydebuffstack,Killeen,15,181540927,Evoker-Devastation,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11333129,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11334139,applydebuffstack,Owsianko,20,180528313,DeathKnight-Blood,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
11334139,applydebuffstack,Lorellion,21,182995854,Paladin-Holy,402051,,,,,,,,27,hA8MnwvHgxfzB7VX,2685,Scalecommander Sarkareth,5,0,False,27/08/23
2914168,applydebuffstack,Prohus,24,181500240,Evoker-Preservation,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
2914168,applydebuffstack,Lefox,9,175528845,Shaman-Restoration,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
2926693,applydebuffstack,Oprychbartek,35,180532497,Rogue-Assassination,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
2926693,applydebuffstack,Pepko,13,178016999,Paladin-Retribution,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
2927687,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
2944666,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
2945660,applydebuffstack,Owsianko,40,180528313,DeathKnight-Blood,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
2945660,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,14,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3135010,applydebuffstack,Kryxoria,152,182687721,Priest-Holy,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3147476,applydebuffstack,Shlauffu,157,182304349,Priest-Shadow,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3147476,applydebuffstack,Lefox,9,175528845,Shaman-Restoration,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3147476,applydebuffstack,Oprychbartek,35,180532497,Rogue-Assassination,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3147476,applydebuffstack,Qquo,36,165177271,Priest-Shadow,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3147476,applydebuffstack,Nugera,15,181593749,Evoker-Augmentation,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3147476,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3147476,applydebuffstack,Killeen,10,181540927,Evoker-Devastation,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3148503,applydebuffstack,Killeen,10,181540927,Evoker-Devastation,402051,,,,,,,,15,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3416394,applydebuffstack,Prohus,24,181500240,Evoker-Preservation,402051,,,,,,,,19,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3416394,applydebuffstack,Pazuzell,5,140773839,DemonHunter-Vengeance,402051,,,,,,,,19,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3416394,applydebuffstack,Owsianko,40,180528313,DeathKnight-Blood,402051,,,,,,,,19,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3417425,applydebuffstack,Pazuzell,5,140773839,DemonHunter-Vengeance,402051,,,,,,,,19,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3428883,applydebuffstack,Catherinee,72,180636202,Monk-Windwalker,402051,,,,,,,,19,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3446863,applydebuffstack,Arathil,3,150634218,Warlock-Affliction,402051,,,,,,,,19,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3586019,applydebuffstack,Lefox,9,175528845,Shaman-Restoration,402051,,,,,,,,20,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3586019,applydebuffstack,Owsianko,40,180528313,DeathKnight-Blood,402051,,,,,,,,20,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3598519,applydebuffstack,Oprychbartek,35,180532497,Rogue-Assassination,402051,,,,,,,,20,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3599519,applydebuffstack,Catherinee,72,180636202,Monk-Windwalker,402051,,,,,,,,20,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3616504,applydebuffstack,Pepko,13,178016999,Paladin-Retribution,402051,,,,,,,,20,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3616504,applydebuffstack,Lorellion,91,182995854,Paladin-Holy,402051,,,,,,,,20,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
3616504,applydebuffstack,Nugera,15,181593749,Evoker-Augmentation,402051,,,,,,,,20,hXqJDrLAZm6zRxBt,2685,Scalecommander Sarkareth,5,0,False,30/08/23
